gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season
20141005_ATL@NYG,4,10,2,NYG,ATL,0,0,98,"3-J.BROWN EXTRA POINT IS GOOD, CENTER-51-Z.DEOSSIE, HOLDER-5-S.WEATHERFORD.",0,0,2014
20141005_ATL@NYG,4,10,2,NYG,ATL,0,0,35,"3-J.BROWN KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141005_ATL@NYG,4,10,2,ATL,NYG,1,10,20,"(10:02) 2-M.RYAN PASS SHORT LEFT TO 11-J.JONES TO ATL 29 FOR 9 YARDS (21-D.RODGERS-CROMARTIE, 26-A.ROLLE).",0,0,2014
20141005_ATL@NYG,4,9,25,ATL,NYG,2,1,29,"(9:25) 39-S.JACKSON LEFT TACKLE TO ATL 27 FOR -2 YARDS (57-J.WILLIAMS, 53-J.MCCLAIN).",0,0,2014
20141005_ATL@NYG,4,8,41,ATL,NYG,3,3,27,(8:41) (SHOTGUN) 2-M.RYAN PASS INCOMPLETE SHORT LEFT TO 24-D.FREEMAN [90-J.PIERRE-PAUL].,0,0,2014
20141005_ATL@NYG,4,8,31,ATL,NYG,4,3,27,"(8:31) 5-M.BOSHER PUNTS 28 YARDS TO NYG 45, CENTER-47-J.HARRIS, OUT OF BOUNDS.",0,0,2014
20141005_ATL@NYG,4,8,23,NYG,ATL,1,10,45,"(8:23) 44-A.WILLIAMS LEFT GUARD TO NYG 48 FOR 3 YARDS (55-P.WORRILOW, 36-K.ISHMAEL).",0,0,2014
20141005_ATL@NYG,4,7,50,NYG,ATL,2,7,48,(7:50) 10-E.MANNING PASS SHORT RIGHT TO 81-A.ROBINSON PUSHED OB AT ATL 47 FOR 5 YARDS (21-D.TRUFANT).,0,0,2014
20141005_ATL@NYG,4,7,4,NYG,ATL,3,2,53,(7:04) (SHOTGUN) 10-E.MANNING PASS SHORT LEFT TO 80-V.CRUZ PUSHED OB AT ATL 38 FOR 9 YARDS (26-J.WILSON).,0,0,2014
20141005_ATL@NYG,4,6,33,NYG,ATL,1,10,62,(6:33) 44-A.WILLIAMS LEFT END PUSHED OB AT ATL 37 FOR 1 YARD (53-P.SHEMBO).,0,0,2014
20141005_ATL@NYG,4,5,59,NYG,ATL,2,9,63,(5:59) 44-A.WILLIAMS LEFT GUARD TO ATL 31 FOR 6 YARDS (20-D.LOWERY).,0,0,2014
20141005_ATL@NYG,4,5,14,NYG,ATL,3,3,69,(5:14) (SHOTGUN) 10-E.MANNING PASS INCOMPLETE SHORT RIGHT TO 82-R.RANDLE (21-D.TRUFANT).,0,0,2014
20141005_ATL@NYG,4,5,6,NYG,ATL,4,3,69,"(5:06) 3-J.BROWN 50 YARD FIELD GOAL IS GOOD, CENTER-51-Z.DEOSSIE, HOLDER-5-S.WEATHERFORD.",0,0,2014
20141005_ATL@NYG,4,5,1,NYG,ATL,0,0,35,"3-J.BROWN KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141005_ATL@NYG,4,5,1,ATL,NYG,1,10,20,(5:01) 2-M.RYAN PASS INCOMPLETE SHORT RIGHT.,0,0,2014
20141005_ATL@NYG,4,4,53,ATL,NYG,2,10,20,"(4:53) (SHOTGUN) 39-S.JACKSON UP THE MIDDLE TO ATL 19 FOR -1 YARDS (99-C.JENKINS, 53-J.MCCLAIN). PENALTY ON ATL, OFFENSIVE HOLDING, DECLINED. REFEREE GAVE NO PLAYER AND THAT THE PENALTY WAS WITHIN THE LINE.",0,0,2014
20141005_ATL@NYG,4,4,48,ATL,NYG,3,11,19,(4:48) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 17-D.HESTER PUSHED OB AT ATL 29 FOR 10 YARDS (38-T.MCBRIDE).,0,0,2014
20141005_ATL@NYG,4,4,40,ATL,NYG,4,1,29,(4:40) 2-M.RYAN SACKED AT ATL 20 FOR -9 YARDS (95-J.HANKINS).,0,0,2014
20141005_ATL@NYG,4,4,34,NYG,ATL,1,10,81,(4:34) 44-A.WILLIAMS LEFT END TO ATL 19 FOR NO GAIN (55-P.WORRILOW).,0,0,2014
20141005_ATL@NYG,4,3,54,NYG,ATL,2,10,81,"(3:54) 44-A.WILLIAMS RIGHT GUARD TO ATL 16 FOR 3 YARDS (96-P.SOLIAI, 99-T.JACKSON).",0,0,2014
20141005_ATL@NYG,4,3,47,NYG,ATL,3,7,84,"(3:47) 44-A.WILLIAMS RIGHT END TO ATL 8 FOR 8 YARDS (21-D.TRUFANT, 53-P.SHEMBO).",0,0,2014
20141005_ATL@NYG,4,3,6,NYG,ATL,1,8,92,"(3:06) 44-A.WILLIAMS UP THE MIDDLE TO ATL 7 FOR 1 YARD (55-P.WORRILOW, 99-T.JACKSON).",0,0,2014
20141005_ATL@NYG,4,3,0,NYG,ATL,2,7,93,"(3:00) 44-A.WILLIAMS RIGHT TACKLE TO ATL 7 FOR NO GAIN (91-C.PETERS, 55-P.WORRILOW).",0,0,2014
20141005_ATL@NYG,4,2,55,NYG,ATL,3,7,93,(2:55) 10-E.MANNING KNEELS TO ATL 9 FOR -2 YARDS.,0,0,2014
20141005_ATL@NYG,4,2,11,NYG,ATL,4,9,91,"(2:11) 3-J.BROWN 26 YARD FIELD GOAL IS GOOD, CENTER-51-Z.DEOSSIE, HOLDER-5-S.WEATHERFORD.",0,0,2014
20141005_ATL@NYG,4,2,8,NYG,ATL,0,0,35,"3-J.BROWN KICKS 73 YARDS FROM NYG 35 TO ATL -8. 17-D.HESTER, TOUCHBACK.",0,0,2014
20141005_ATL@NYG,4,2,8,ATL,NYG,1,10,20,(2:08) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 17-D.HESTER PUSHED OB AT ATL 26 FOR 6 YARDS (38-T.MCBRIDE).,0,0,2014
20141005_ATL@NYG,4,2,0,ATL,NYG,2,4,26,(2:00) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 11-J.JONES TO ATL 34 FOR 8 YARDS (21-D.RODGERS-CROMARTIE).,0,0,2014
20141005_ATL@NYG,4,1,39,ATL,NYG,1,10,34,"(1:39) (NO HUDDLE, SHOTGUN) 2-M.RYAN PASS INCOMPLETE DEEP RIGHT TO 11-J.JONES. PENALTY ON ATL-11-J.JONES, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT ATL 34 - NO PLAY.",0,0,2014
20141005_ATL@NYG,4,1,34,ATL,NYG,1,20,24,"(1:34) (SHOTGUN) 2-M.RYAN PASS SHORT MIDDLE TO 84-R.WHITE TO ATL 35 FOR 11 YARDS (26-A.ROLLE). PENALTY ON ATL-70-J.MATTHEWS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ATL 24 - NO PLAY.",0,0,2014
20141005_ATL@NYG,4,1,26,ATL,NYG,1,30,14,(1:26) (SHOTGUN) 24-D.FREEMAN UP THE MIDDLE TO ATL 24 FOR 10 YARDS (91-R.AYERS).,0,0,2014
20141005_ATL@NYG,4,1,4,ATL,NYG,2,20,24,"(1:04) (NO HUDDLE, SHOTGUN) 2-M.RYAN PASS INCOMPLETE DEEP LEFT TO 11-J.JONES.",0,0,2014
20141005_ATL@NYG,4,0,56,ATL,NYG,3,20,24,(:56) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 24-D.FREEMAN TO ATL 43 FOR 19 YARDS (26-A.ROLLE).,0,0,2014
20141005_ATL@NYG,4,0,29,ATL,NYG,4,1,43,"(:29) (NO HUDDLE, SHOTGUN) 2-M.RYAN PASS SHORT MIDDLE TO 24-D.FREEMAN TO ATL 47 FOR 4 YARDS (53-J.MCCLAIN).",0,0,2014
20141005_ATL@NYG,4,0,14,ATL,NYG,1,10,47,(:14) 2-M.RYAN SPIKED THE BALL TO STOP THE CLOCK.,0,0,2014
20141005_ATL@NYG,4,0,13,ATL,NYG,2,10,47,"(:13) (SHOTGUN) 2-M.RYAN PASS INCOMPLETE SHORT RIGHT TO 17-D.HESTER (21-D.RODGERS-CROMARTIE). PENALTY ON ATL-69-H.GUNN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ATL 47 - NO PLAY.",0,0,2014
20141005_ATL@NYG,4,0,3,ATL,NYG,2,20,37,(:03) (SHOTGUN) 24-D.FREEMAN UP THE MIDDLE TO NYG 39 FOR 24 YARDS (57-J.WILLIAMS).,0,0,2014
20141005_TB@NO,1,15,0,TB,NO,0,0,35,"9-M.KOENEN KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141005_TB@NO,1,15,0,NO,TB,1,10,20,"(15:00) 9-D.BREES PASS SHORT LEFT TO 10-B.COOKS TO NO 21 FOR 1 YARD (27-J.BANKS). PASS -2, YAC 3",0,0,2014
20141005_TB@NO,1,14,31,NO,TB,2,9,21,"(14:31) 9-D.BREES PASS DEEP RIGHT TO 84-K.STILLS PUSHED OB AT NO 37 FOR 16 YARDS (21-A.VERNER). PASS 16, YAC 0",0,0,2014
20141005_TB@NO,1,14,6,NO,TB,1,10,37,"(14:06) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 10-B.COOKS TO NO 41 FOR 4 YARDS (23-M.BARRON). PASS 1, YAC 3",0,0,2014
20141005_TB@NO,1,13,32,NO,TB,2,6,41,(13:32) 29-K.ROBINSON RIGHT TACKLE TO NO 40 FOR -1 YARDS (92-W.GHOLSTON).,0,0,2014
20141005_TB@NO,1,13,0,NO,TB,3,7,40,(13:00) (SHOTGUN) 9-D.BREES PASS INCOMPLETE DEEP MIDDLE TO 17-R.MEACHEM (21-A.VERNER).,0,0,2014
20141005_TB@NO,1,12,54,NO,TB,4,7,40,"(12:54) 6-T.MORSTEAD PUNTS 60 YARDS TO END ZONE, CENTER-47-J.DRESCHER, TOUCHBACK.",0,0,2014
20141005_TB@NO,1,12,46,TB,NO,1,10,20,(12:46) 22-D.MARTIN RIGHT GUARD TO TB 22 FOR 2 YARDS (76-A.HICKS; 98-P.HARALSON).,0,0,2014
20141005_TB@NO,1,12,9,TB,NO,2,8,22,(12:09) 8-M.GLENNON PASS INCOMPLETE SHORT RIGHT TO 83-V.JACKSON.,0,0,2014
20141005_TB@NO,1,12,5,TB,NO,3,8,22,(12:05) (SHOTGUN) 8-M.GLENNON PASS INCOMPLETE SHORT RIGHT TO 87-A.SEFERIAN-JENKINS.,0,0,2014
20141005_TB@NO,1,11,47,TB,NO,4,8,22,"(11:47) 9-M.KOENEN PUNTS 38 YARDS TO NO 40, CENTER-48-A.DEPAOLA, DOWNED BY TB-89-R.SHEPARD.",0,0,2014
20141005_TB@NO,1,11,46,NO,TB,1,10,40,(11:46) 29-K.ROBINSON LEFT GUARD TO NO 44 FOR 4 YARDS (21-A.VERNER).,0,0,2014
20141005_TB@NO,1,11,11,NO,TB,2,6,44,"(11:11) (SHOTGUN) 9-D.BREES PASS DEEP MIDDLE TO 12-M.COLSTON TO TB 20 FOR 36 YARDS (23-M.BARRON). PAS 27, YAC 9",0,0,2014
20141005_TB@NO,1,10,29,NO,TB,1,10,80,(10:29) 9-D.BREES PASS INCOMPLETE SHORT RIGHT TO 10-B.COOKS.,0,0,2014
20141005_TB@NO,1,10,25,NO,TB,2,10,80,"(10:25) (SHOTGUN) 9-D.BREES PASS SHORT LEFT TO 39-T.CADET PUSHED OB AT TB 12 FOR 8 YARDS (31-M.WRIGHT). PASS -5, YAC 13",0,0,2014
20141005_TB@NO,1,9,56,NO,TB,3,2,88,(9:56) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT RIGHT TO 80-J.GRAHAM (23-M.BARRON).,0,0,2014
20141005_TB@NO,1,9,51,NO,TB,4,2,88,"(9:51) 3-S.GRAHAM 30 YARD FIELD GOAL IS GOOD, CENTER-47-J.DRESCHER, HOLDER-7-L.MCCOWN.",0,0,2014
20141005_TB@NO,1,9,46,NO,TB,0,0,35,6-T.MORSTEAD KICKS 72 YARDS FROM NO 35 TO TB -7. 86-S.PATTON TO TB 15 FOR 22 YARDS (53-R.HUMBER).,0,0,2014
20141005_TB@NO,1,9,41,TB,NO,1,10,15,(9:41) (SHOTGUN) 8-M.GLENNON PASS INCOMPLETE SHORT MIDDLE TO 87-A.SEFERIAN-JENKINS (32-K.VACCARO).,0,0,2014
20141005_TB@NO,1,9,36,TB,NO,2,10,15,(9:36) 22-D.MARTIN RIGHT GUARD TO TB 18 FOR 3 YARDS (32-K.VACCARO).,0,0,2014
20141005_TB@NO,1,8,59,TB,NO,3,7,18,"(8:59) (SHOTGUN) 8-M.GLENNON PASS SHORT MIDDLE TO 83-V.JACKSON TO TB 27 FOR 9 YARDS (25-R.BUSH). PASS 7, YAC 2",0,0,2014
20141005_TB@NO,1,8,19,TB,NO,1,10,27,(8:19) 22-D.MARTIN RIGHT GUARD TO TB 32 FOR 5 YARDS (57-D.HAWTHORNE; 77-B.BUNKLEY).,0,0,2014
20141005_TB@NO,1,7,37,TB,NO,2,5,32,(7:37) 8-M.GLENNON PASS INCOMPLETE SHORT LEFT TO 83-V.JACKSON (28-K.LEWIS).,0,0,2014
20141005_TB@NO,1,7,32,TB,NO,3,5,32,"(7:32) (SHOTGUN) 8-M.GLENNON PASS SHORT LEFT TO 22-D.MARTIN TO NO 36 FOR 32 YARDS (25-R.BUSH). PENALTY ON TB-73-A.COLLINS, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT TB 32 - NO PLAY.",0,0,2014
20141005_TB@NO,1,6,52,TB,NO,3,10,27,"(6:52) (SHOTGUN) 8-M.GLENNON PASS DEEP RIGHT TO 18-L.MURPHY TO NO 46 FOR 27 YARDS (93-J.GALETTE). PENALTY ON TB, ILLEGAL FORMATION, DECLINED. PENALTY ON TB, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT TB 27 - NO PLAY.",0,0,2014
20141005_TB@NO,1,6,32,TB,NO,3,15,22,"(6:32) (SHOTGUN) 8-M.GLENNON PASS SHORT MIDDLE TO 43-B.RAINEY TO TB 30 FOR 8 YARDS (25-R.BUSH). PASS 4, YAC 4",0,0,2014
20141005_TB@NO,1,5,57,TB,NO,4,7,30,"(5:57) 9-M.KOENEN PUNTS 48 YARDS TO NO 22, CENTER-48-A.DEPAOLA. 10-B.COOKS TO NO 27 FOR 5 YARDS (48-A.DEPAOLA). PENALTY ON NO-98-P.HARALSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 22. THE PENALTY WAS CALLED ON #90, WHICH IS NOT A NUMBER WORN BY A SAINTS PLAYER.",0,0,2014
20141005_TB@NO,1,5,45,NO,TB,1,10,12,"(5:45) 9-D.BREES PASS SHORT MIDDLE TO 80-J.GRAHAM TO NO 25 FOR 13 YARDS (54-L.DAVID). PASS 5, YAC 8",0,0,2014
20141005_TB@NO,1,5,5,NO,TB,1,10,25,"(5:05) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 23-P.THOMAS TO NO 34 FOR 9 YARDS (54-L.DAVID; 29-L.JOHNSON). PASS 2, YAC 7",0,0,2014
20141005_TB@NO,1,4,38,NO,TB,2,1,34,(4:38) 23-P.THOMAS RIGHT TACKLE TO NO 37 FOR 3 YARDS (51-D.LANSANAH).,0,0,2014
20141005_TB@NO,1,4,6,NO,TB,1,10,37,"(4:06) 9-D.BREES PASS SHORT RIGHT TO 29-K.ROBINSON TO NO 45 FOR 8 YARDS (93-G.MCCOY). PASS -5, YAC 13",0,0,2014
20141005_TB@NO,1,3,28,NO,TB,2,2,45,"(3:28) 10-B.COOKS RIGHT END TO TB 43 FOR 12 YARDS (31-M.WRIGHT). PENALTY ON NO-17-R.MEACHEM, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT TB 43. THE PLAY WAS GOOD FOR A FIRST DOWN, EVEN WITH THE PENALTY.",0,0,2014
20141005_TB@NO,1,3,2,NO,TB,1,10,47,(3:02) 29-K.ROBINSON LEFT END TO TB 46 FOR 7 YARDS (27-J.BANKS).,0,0,2014
20141005_TB@NO,1,2,26,NO,TB,2,3,54,(2:26) 29-K.ROBINSON LEFT END PUSHED OB AT TB 35 FOR 11 YARDS (54-L.DAVID).,0,0,2014
20141005_TB@NO,1,2,0,NO,TB,1,10,65,"(2:00) 9-D.BREES PASS DEEP MIDDLE TO 80-J.GRAHAM TO TB 12 FOR 23 YARDS (31-M.WRIGHT). PASS 22, YAC 1",0,0,2014
20141005_TB@NO,1,1,15,NO,TB,1,10,88,(1:15) 29-K.ROBINSON RIGHT GUARD TO TB 11 FOR 1 YARD (54-L.DAVID; 92-W.GHOLSTON).,0,0,2014
20141005_TB@NO,1,0,36,NO,TB,2,9,89,(:36) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT LEFT TO 80-J.GRAHAM (23-M.BARRON).,0,0,2014
20141005_TB@NO,1,0,30,NO,TB,3,9,89,(:30) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT RIGHT TO 80-J.GRAHAM.,0,0,2014
20141005_TB@NO,1,0,26,NO,TB,4,9,89,"(:26) 3-S.GRAHAM 29 YARD FIELD GOAL IS GOOD, CENTER-47-J.DRESCHER, HOLDER-7-L.MCCOWN.",0,0,2014
20141005_TB@NO,1,0,21,NO,TB,0,0,35,"6-T.MORSTEAD KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141005_TB@NO,1,0,21,TB,NO,1,10,20,(:21) 22-D.MARTIN LEFT TACKLE TO TB 23 FOR 3 YARDS (94-C.JORDAN).,0,0,2014
20141005_TB@NO,2,15,0,TB,NO,2,7,23,(15:00) 22-D.MARTIN LEFT GUARD TO TB 24 FOR 1 YARD (50-C.LOFTON).,0,0,2014
20141005_TB@NO,2,14,20,TB,NO,3,6,24,"(14:20) (SHOTGUN) 8-M.GLENNON PASS INCOMPLETE SHORT RIGHT TO 10-R.HERRON. PENALTY ON NO-32-K.VACCARO, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT TB 24 - NO PLAY.",0,0,2014
20141005_TB@NO,2,14,12,TB,NO,1,10,29,"(14:12) 22-D.MARTIN LEFT END TO TB 24 FOR -5 YARDS (94-C.JORDAN, 32-K.VACCARO).",0,0,2014
20141005_TB@NO,2,13,30,TB,NO,2,15,24,(13:30) (SHOTGUN) 8-M.GLENNON PASS INCOMPLETE DEEP RIGHT TO 18-L.MURPHY.,0,0,2014
20141005_TB@NO,2,13,25,TB,NO,3,15,24,(13:25) (SHOTGUN) 8-M.GLENNON PASS INCOMPLETE SHORT RIGHT TO 22-D.MARTIN [97-G.FOSTER].,0,0,2014
20141005_TB@NO,2,13,21,TB,NO,4,15,24,"(13:21) 9-M.KOENEN PUNTS 36 YARDS TO NO 40, CENTER-48-A.DEPAOLA, FAIR CATCH BY 39-T.CADET.",0,0,2014
20141005_TB@NO,2,13,13,NO,TB,1,10,40,(13:13) 29-K.ROBINSON RIGHT TACKLE TO NO 39 FOR -1 YARDS (93-G.MCCOY).,0,0,2014
20141005_TB@NO,2,12,39,NO,TB,2,11,39,"(12:39) (SHOTGUN) 9-D.BREES PASS SHORT LEFT TO 89-J.HILL PUSHED OB AT TB 24 FOR 37 YARDS (23-M.BARRON). PASS 14, YAC 23",0,0,2014
20141005_TB@NO,2,11,56,NO,TB,1,10,76,"(11:56) 9-D.BREES PASS SHORT LEFT TO 10-B.COOKS TO TB 18 FOR 6 YARDS (51-D.LANSANAH). PASS 5, YAC 1",0,0,2014
20141005_TB@NO,2,11,16,NO,TB,2,4,82,"(11:16) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT MIDDLE TO 39-T.CADET. NO-64-Z.STRIEF WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.  PENALTY ON TB-31-M.WRIGHT, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TB 18 - NO PLAY.",0,0,2014
20141005_TB@NO,2,11,12,NO,TB,1,10,87,(11:12) 29-K.ROBINSON RIGHT END TO TB 15 FOR -2 YARDS (51-D.LANSANAH; 54-L.DAVID).,0,0,2014
20141005_TB@NO,2,10,28,NO,TB,2,12,85,(10:28) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT MIDDLE TO 12-M.COLSTON (51-D.LANSANAH).,0,0,2014
20141005_TB@NO,2,10,23,NO,TB,3,12,85,"(10:23) (SHOTGUN) 9-D.BREES PASS SHORT LEFT TO 23-P.THOMAS FOR 15 YARDS, TOUCHDOWN. PASS -5, YAC 20",0,0,2014
20141005_TB@NO,2,10,14,NO,TB,0,0,98,"3-S.GRAHAM EXTRA POINT IS GOOD, CENTER-47-J.DRESCHER, HOLDER-7-L.MCCOWN.",0,0,2014
20141005_TB@NO,2,10,14,NO,TB,0,0,35,6-T.MORSTEAD KICKS 69 YARDS FROM NO 35 TO TB -4. 86-S.PATTON TO TB 24 FOR 28 YARDS (89-J.HILL).,0,0,2014
20141005_TB@NO,2,10,7,TB,NO,1,10,24,"(10:07) 8-M.GLENNON PASS DEEP LEFT TO 83-V.JACKSON TO NO 44 FOR 32 YARDS (57-D.HAWTHORNE). PASS 22, YAC 10",0,0,2014
20141005_TB@NO,2,9,25,TB,NO,1,10,56,(9:25) 43-B.RAINEY LEFT GUARD TO NO 43 FOR 1 YARD (98-P.HARALSON; 76-A.HICKS).,0,0,2014
20141005_TB@NO,2,8,47,TB,NO,2,9,57,(8:47) 8-M.GLENNON PASS DEEP LEFT INTENDED FOR 18-L.MURPHY INTERCEPTED BY 21-P.ROBINSON AT NO 4. 21-P.ROBINSON RAN OB AT NO 4 FOR NO GAIN. NO TACKLE - ROBINSON WENT OUT OF BOUNDS.,0,0,2014
20141005_TB@NO,2,8,39,NO,TB,1,10,4,"(8:39) 9-D.BREES PASS SHORT RIGHT TO 89-J.HILL TO NO 12 FOR 8 YARDS (51-D.LANSANAH). NO-55-J.GOODWIN WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.  PASS 2, YAC 6",0,0,2014
20141005_TB@NO,2,8,14,NO,TB,2,2,12,(8:14) 29-K.ROBINSON RIGHT GUARD TO NO 16 FOR 4 YARDS (23-M.BARRON).,0,0,2014
20141005_TB@NO,2,7,28,NO,TB,1,10,16,"(7:28) 9-D.BREES PASS SHORT MIDDLE TO 23-P.THOMAS TO NO 30 FOR 14 YARDS (23-M.BARRON; 21-A.VERNER). PASS 4, YAC 10",0,0,2014
20141005_TB@NO,2,6,53,NO,TB,1,10,30,(6:53) 29-K.ROBINSON RIGHT END TO NO 27 FOR -3 YARDS (93-G.MCCOY).,0,0,2014
20141005_TB@NO,2,6,16,NO,TB,2,13,27,"(6:16) (SHOTGUN) 9-D.BREES PASS SHORT LEFT TO 10-B.COOKS TO NO 30 FOR 3 YARDS (54-L.DAVID). PASS -5, YAC 8",0,0,2014
20141005_TB@NO,2,5,37,NO,TB,3,10,30,(5:37) (SHOTGUN) 9-D.BREES PASS INCOMPLETE DEEP RIGHT TO 17-R.MEACHEM.,0,0,2014
20141005_TB@NO,2,5,29,NO,TB,4,10,30,"(5:29) 6-T.MORSTEAD PUNTS 37 YARDS TO TB 33, CENTER-47-J.DRESCHER. 86-S.PATTON TO TB 44 FOR 11 YARDS (35-A.JOHNSON).",0,0,2014
20141005_TB@NO,2,5,18,TB,NO,1,10,44,"(5:18) (SHOTGUN) 8-M.GLENNON PASS SHORT LEFT TO 83-V.JACKSON TO NO 44 FOR 12 YARDS (28-K.LEWIS). PASS 6, YAC 6",0,0,2014
20141005_TB@NO,2,4,38,TB,NO,1,10,56,(4:38) (SHOTGUN) 8-M.GLENNON PASS INCOMPLETE SHORT MIDDLE TO 83-V.JACKSON (21-P.ROBINSON).,0,0,2014
20141005_TB@NO,2,4,33,TB,NO,2,10,56,"(4:33) (SHOTGUN) 8-M.GLENNON PASS SHORT MIDDLE TO 18-L.MURPHY TO NO 35 FOR 9 YARDS (21-P.ROBINSON). PASS 4, YAC 5",0,0,2014
20141005_TB@NO,2,3,58,TB,NO,3,1,65,(3:58) 22-D.MARTIN LEFT GUARD TO NO 33 FOR 2 YARDS (50-C.LOFTON).,0,0,2014
20141005_TB@NO,2,3,26,TB,NO,1,10,67,"(3:26) 8-M.GLENNON PASS DEEP LEFT TO 18-L.MURPHY TO NO 12 FOR 21 YARDS. PENALTY ON TB-87-A.SEFERIAN-JENKINS, FACE MASK (15 YARDS), 16 YARDS, ENFORCED AT NO 33 - NO PLAY.",0,0,2014
20141005_TB@NO,2,3,4,TB,NO,1,26,51,(3:04) 43-B.RAINEY LEFT TACKLE TO NO 47 FOR 2 YARDS (25-R.BUSH; 50-C.LOFTON).,0,0,2014
20141005_TB@NO,2,2,52,TB,NO,2,24,53,(2:52) (SHOTGUN) 8-M.GLENNON PASS SHORT MIDDLE TO 43-B.RAINEY TO NO 37 FOR 10 YARDS (50-C.LOFTON).,0,0,2014
20141005_TB@NO,2,2,7,TB,NO,3,14,63,(2:07) (SHOTGUN) 8-M.GLENNON PASS INCOMPLETE DEEP MIDDLE TO 18-L.MURPHY (24-C.WHITE). TB-93-G.MCCOY WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,0,2014
20141005_TB@NO,2,1,59,TB,NO,4,14,63,"(1:59) 7-P.MURRAY 55 YARD FIELD GOAL IS GOOD, CENTER-48-A.DEPAOLA, HOLDER-9-M.KOENEN.",0,0,2014
20141005_TB@NO,2,1,54,TB,NO,0,0,35,"9-M.KOENEN KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141005_TB@NO,2,1,54,NO,TB,1,10,20,"(1:54) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT LEFT TO 39-T.CADET. PENALTY ON TB-51-D.LANSANAH, DEFENSIVE PASS INTERFERENCE, 6 YARDS, ENFORCED AT NO 20 - NO PLAY.",0,0,2014
20141005_TB@NO,2,1,51,NO,TB,1,10,26,(1:51) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT RIGHT TO 10-B.COOKS (21-A.VERNER).,0,0,2014
20141005_TB@NO,2,1,46,NO,TB,2,10,26,"(1:46) (SHOTGUN) 9-D.BREES PASS SHORT MIDDLE TO 82-B.WATSON TO NO 38 FOR 12 YARDS (51-D.LANSANAH). PASS -5, YAC 17",0,0,2014
20141005_TB@NO,2,1,21,NO,TB,1,10,38,(1:21) (SHOTGUN) 9-D.BREES PASS SHORT LEFT INTENDED FOR 39-T.CADET INTERCEPTED BY 27-J.BANKS [93-G.MCCOY] AT NO 40. 27-J.BANKS TO NO 40 FOR NO GAIN (39-T.CADET).,0,0,2014
20141005_TB@NO,2,1,21,TB,NO,1,10,60,"(1:21) 8-M.GLENNON PASS DEEP RIGHT TO 83-V.JACKSON TO NO 23 FOR 17 YARDS (28-K.LEWIS). PASS 16, YAC 1",0,0,2014
20141005_TB@NO,2,0,42,TB,NO,1,10,77,"(:42) 8-M.GLENNON PASS SHORT LEFT TO 83-V.JACKSON TO NO 23 FOR NO GAIN (57-D.HAWTHORNE; 28-K.LEWIS). PASS 1, YAC -1",0,0,2014
20141005_TB@NO,2,0,35,TB,NO,2,10,77,"(:35) (SHOTGUN) 8-M.GLENNON PASS SHORT MIDDLE TO 43-B.RAINEY TO NO 20 FOR 3 YARDS (50-C.LOFTON). PASS 3, YAC 0",0,0,2014
20141005_TB@NO,2,0,27,TB,NO,3,7,80,"(:27) 8-M.GLENNON PASS DEEP LEFT TO 18-L.MURPHY FOR 20 YARDS, TOUCHDOWN. PENALTY ON NO-24-C.WHITE, DEFENSIVE HOLDING, DECLINED. PASS 20, YAC 0 THE REPLAY OFFICIAL CHALLENGED THE RUNNER WAS IN BOUNDS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD WAS CONFIRMED.",0,0,2014
